State,City,Percent of Population (%),Population,Latitude,Longitude
Illinois,Springfield                ,5.0,2545,39.7786949775,-89.6738351542
Illinois,Rockford                   ,5.7,3110,42.2462703938,-89.0510933254
Illinois,Chicago                    ,6.1,5161,41.9752908712,-87.7832348871
Illinois,Rockford                   ,5.9,3099,42.2777933328,-89.0665867324
Illinois,Rockford                   ,7.2,152871,42.2633180015,-89.0625958362
Illinois,Springfield                ,7.0,4006,39.8241044255,-89.6307865266
Illinois,Schaumburg                 ,4.4,74227,42.0305488755,-88.0838663543
Illinois,Schaumburg                 ,4.4,3351,42.031129705,-88.1088805771
Illinois,Schaumburg                 ,4.3,2201,42.0326712954,-88.0707874753
Illinois,Springfield                ,9.6,2484,39.8115756053,-89.6449609629
Illinois,Waukegan                   ,,26,42.4015241525,-87.8968675692
Illinois,Rockford                   ,7.9,3556,42.2589713147,-89.0136820259
Illinois,Springfield                ,,44,39.6694004176,-89.6540174943
Illinois,Springfield                ,4.8,5499,39.7183750977,-89.616304874
Illinois,Springfield                ,6.9,2969,39.8239266837,-89.6496226122
Illinois,Waukegan                   ,8.0,3033,42.3495296649,-87.8311626956
Illinois,Schaumburg                 ,3.9,1557,42.0406833569,-88.1202046033
Illinois,Rockford                   ,,2,42.1936637024,-89.1014716617
Illinois,Rockford                   ,15.9,1111,42.2733774791,-89.0931639249
Illinois,Rockford                   ,5.3,3329,42.3078216445,-88.9896222053
Illinois,Waukegan                   ,8.1,3467,42.3434773111,-87.8658114662
Illinois,Schaumburg                 ,15.9,1010,42.0348245907,-88.0860099682
Illinois,Springfield                ,5.6,745,39.8365739363,-89.5853250161
Illinois,Springfield                ,7.8,2735,39.848440209,-89.6491332629
Illinois,Rockford                   ,6.2,2772,42.2265327692,-89.0316871305
Illinois,Rockford                   ,9.1,1828,42.2594343169,-89.10173322
Illinois,Schaumburg                 ,3.0,3154,42.0535973467,-88.0528220548
Illinois,Waukegan                   ,4.9,4103,42.3719010111,-87.8232775914
Illinois,Rockford                   ,7.6,5370,42.2447873639,-89.071915372
Illinois,Springfield                ,5.5,634,39.7520978143,-89.6459613967
Illinois,Springfield                ,5.4,4631,39.7942887738,-89.6968038021
Illinois,Waukegan                   ,6.3,3680,42.3847662983,-87.8602935635
Illinois,Rockford                   ,6.7,4220,42.2716267674,-89.0428114606
Illinois,Springfield                ,8.4,2920,39.8168644838,-89.6627873348
Illinois,Rockford                   ,5.4,2535,42.2823893064,-88.9898859776
Illinois,Springfield                ,6.4,2998,39.8266313156,-89.6125775688
Illinois,Schaumburg                 ,5.1,4882,42.0215084827,-88.1266380227
Illinois,Springfield                ,7.9,1027,39.799923571,-89.6470438122
Illinois,Schaumburg                 ,1.9,809,42.063140435,-88.0832976118
Illinois,Springfield                ,5.9,1742,39.80095374,-89.6608475661
Illinois,Waukegan                   ,5.9,3341,42.3574210717,-87.8408361997
Illinois,Springfield                ,5.1,2261,39.7858733344,-89.6479346159
Illinois,Rockford                   ,6.9,4680,42.2957857835,-89.08675684
Illinois,Palatine                   ,4.2,6112,42.1478185502,-88.0178684174
Illinois,Waukegan                   ,5.5,89078,42.3702955582,-87.8712595095
Illinois,Rockford                   ,8.6,3084,42.3084536461,-89.0919310905
Illinois,Rockford                   ,7.0,6857,42.3082252822,-89.013737599
Illinois,Springfield                ,3.0,380,39.7684791154,-89.6668330322
Illinois,Schaumburg                 ,,25,42.0135658233,-88.1286509454
Illinois,Rockford                   ,7.0,3402,42.2739732985,-89.1183443922
Illinois,Schaumburg                 ,3.6,5672,42.0315908839,-88.0446004796
Illinois,Rockford                   ,6.3,4074,42.258620672,-89.0622227172
Illinois,Rockford                   ,8.6,2063,42.2368923285,-89.0947139009
Illinois,Rockford                   ,5.9,1719,42.2846799786,-89.0763019294
Illinois,Rockford                   ,7.4,2601,42.2552751831,-89.0800518867
Illinois,Springfield                ,6.5,116250,39.7716473322,-89.6540780049
Illinois,Rockford                   ,7.4,2062,42.271219223,-89.1391207191
Illinois,Springfield                ,7.6,3255,39.7810638103,-89.6195781235
Illinois,Rockford                   ,7.8,2591,42.2446736345,-89.1230188262
Illinois,Waukegan                   ,4.4,540,42.332637028,-87.9310655061
Illinois,Waukegan                   ,5.0,3992,42.3536723583,-87.8507335462
Illinois,Springfield                ,4.2,1391,39.7528422756,-89.5769496838
Illinois,Rockford                   ,7.2,3612,42.2455665885,-89.0136354543
Illinois,Springfield                ,4.4,5595,39.7271977212,-89.6307150499
Illinois,Rockford                   ,12.8,2303,42.3200420438,-89.0807924489
Illinois,Peoria                     ,5.2,5307,40.7586870963,-89.6591532529
Illinois,Decatur                    ,8.7,2737,39.843279603,-88.9350666697
Illinois,Evanston                   ,5.4,4002,42.0253100193,-87.7016083193
Illinois,Elgin                      ,5.8,3767,42.0423424991,-88.3023354186
Illinois,Peoria                     ,6.7,4054,40.7064638671,-89.5869070711
Illinois,Peoria                     ,2.4,628,40.8039486097,-89.6608050161
Illinois,Naperville                 ,5.0,4059,41.7453439535,-88.1142081309
Illinois,Joliet                     ,6.0,3421,41.5342956705,-88.1125365998
Illinois,Elgin                      ,5.0,108188,42.0385402472,-88.3224947104
Illinois,Joliet                     ,4.3,2705,41.5590425015,-88.1700469616
Illinois,Evanston                   ,3.4,4253,42.0302060299,-87.6846291175
Illinois,Joliet                     ,5.7,376,41.51038923,-88.1076079731
Illinois,Evanston                   ,4.2,74486,42.0463099649,-87.6940348773
Illinois,Decatur                    ,7.4,3455,39.8150152693,-88.902273853
Illinois,Joliet                     ,2.8,9749,41.5540681933,-88.298474536
Illinois,Elgin                      ,4.7,3486,42.0457622283,-88.2764493942
Illinois,Palatine                   ,3.2,1436,42.1167521357,-88.0702055662
Illinois,Decatur                    ,12.0,4296,39.8673658863,-88.959394662
Illinois,Palatine                   ,3.5,4892,42.1478687972,-88.039505102
Illinois,Naperville                 ,4.9,3256,41.7626945224,-88.1278579946
Illinois,Joliet                     ,8.5,2633,41.5207299588,-88.1198279925
Illinois,Naperville                 ,3.8,4657,41.7423149601,-88.0970667361
Illinois,Palatine                   ,3.7,7143,42.1391705691,-88.0140251795
Illinois,Joliet                     ,6.6,3472,41.5253889793,-88.0796655792
Illinois,Evanston                   ,4.3,5804,42.0460563903,-87.6784251939
Illinois,Naperville                 ,4.1,141853,41.7482001145,-88.1657705099
Illinois,Palatine                   ,3.4,1440,42.1288061868,-88.010276235
Illinois,Elgin                      ,3.8,4552,42.0174923894,-88.3264760192
Illinois,Naperville                 ,2.6,363,41.6776931525,-88.2234899058
Illinois,Peoria                     ,9.2,2487,40.7316463609,-89.6495500467
Illinois,Naperville                 ,1.9,2791,41.7832688573,-88.2149402873
Illinois,Decatur                    ,7.9,2088,39.8091253525,-88.9576627311
Illinois,Peoria                     ,6.3,4303,40.7734870385,-89.6098883772
Illinois,Palatine                   ,4.6,4250,42.0942979565,-88.0710194158
Illinois,Cicero                     ,4.9,2893,41.8503425982,-87.7434590097
Illinois,Peoria                     ,7.9,1087,40.6597349129,-89.6277802738
Illinois,Naperville                 ,4.5,3022,41.7874548102,-88.1361784661
Illinois,Evanston                   ,4.9,4101,42.0665148359,-87.7174710243
Illinois,Joliet                     ,5.3,2931,41.5170657997,-88.0950098889
Illinois,Peoria                     ,13.3,2550,40.688769364,-89.6008260122
Illinois,Cicero                     ,4.4,5334,41.8540566883,-87.7648555786
Illinois,Elgin                      ,5.5,6587,42.0373273383,-88.3355973919
Illinois,Decatur                    ,7.5,2443,39.8123905391,-88.96058347
Illinois,Elgin                      ,5.3,3021,42.0172561203,-88.299724491
Illinois,Decatur                    ,7.3,1292,39.8342824824,-88.9685234118
Illinois,Evanston                   ,4.5,3649,42.037465792,-87.6999150567
Illinois,Joliet                     ,5.3,2929,41.5320329575,-88.0639936372
Illinois,Elgin                      ,3.9,3632,42.0349418585,-88.2462502287
Illinois,Peoria                     ,5.2,4677,40.7251729134,-89.5846153836
Illinois,Cicero                     ,4.7,4746,41.8453738873,-87.7754192182
Illinois,Joliet                     ,2.9,5371,41.5570762182,-88.2086066438
Illinois,Peoria                     ,,11,40.7538964059,-89.5747032833
Illinois,Joliet                     ,3.8,2253,41.5592628658,-88.155930762
Illinois,Waukegan                   ,4.0,1781,42.4213579349,-87.8651706889
Illinois,Palatine                   ,4.0,2954,42.091191389,-88.0530860346
Illinois,Joliet                     ,8.1,1255,41.544734934,-88.1526111764
Illinois,Joliet                     ,3.7,152,41.452109692,-88.0812342109
Illinois,Decatur                    ,4.6,276,39.9126615017,-88.9689158352
Illinois,Peoria                     ,6.3,3173,40.740088519,-89.6278657046
Illinois,Decatur                    ,7.2,3485,39.8496654386,-88.9073271617
Illinois,Elgin                      ,,41,42.0142127559,-88.2693906779
Illinois,Peoria                     ,2.0,3317,40.7030459121,-89.6191781382
Illinois,Palatine                   ,4.6,5164,42.1172403028,-88.0142297347
Illinois,Elgin                      ,6.3,6771,42.0270670599,-88.289775905
Illinois,Peoria                     ,7.3,1953,40.6936430211,-89.5875607023
Illinois,Elgin                      ,5.5,639,42.0802591308,-88.3329887775
Illinois,Joliet                     ,6.8,3087,41.5169533744,-88.1081697049
Illinois,Elgin                      ,5.0,3960,42.0370297369,-88.2730953308
Illinois,Peoria                     ,6.9,4846,40.7122643998,-89.6070427335
Illinois,Peoria                     ,6.1,115007,40.7515684146,-89.615255458
Illinois,Naperville                 ,4.9,2608,41.7543636115,-88.157562425
Illinois,Naperville                 ,3.1,5825,41.7177804814,-88.1968555373
Illinois,Naperville                 ,,15,41.8173468835,-88.1234330674
Illinois,Naperville                 ,1.9,3246,41.7956555513,-88.2184596163
Illinois,Decatur                    ,7.2,2085,39.8528423362,-88.9947489524
Illinois,Cicero                     ,4.9,6994,41.8581578034,-87.775768496
Illinois,Elgin                      ,3.6,1661,42.0441371613,-88.4025926083
Illinois,Joliet                     ,6.7,3259,41.5472286377,-88.0926611015
Illinois,Naperville                 ,3.9,141853,41.7482001145,-88.1657705099
Illinois,Decatur                    ,6.5,76122,39.8555822645,-88.9336983421
Illinois,Cicero                     ,5.1,5130,41.8479746407,-87.7539886486
Illinois,Peoria                     ,9.0,1868,40.6723383072,-89.63755783
Illinois,Naperville                 ,5.1,5929,41.7855164918,-88.1586458231
Illinois,Elgin                      ,6.5,4056,42.0472364812,-88.3252442921
Illinois,Naperville                 ,5.6,6270,41.7715785099,-88.1627076155
Illinois,Decatur                    ,6.4,3938,39.8391130359,-88.9626944947
Illinois,Evanston                   ,4.5,4816,42.0579530536,-87.6864654057
Illinois,Naperville                 ,3.3,5245,41.7179691174,-88.1571596217
Illinois,Decatur                    ,7.1,2004,39.8620107437,-88.9974633714
Illinois,Peoria                     ,6.0,4710,40.7329774629,-89.6001467837
Illinois,Decatur                    ,7.1,550,39.8350819702,-88.8683282783
Illinois,Elgin                      ,4.3,8200,42.0184412973,-88.3561805343
Illinois,Naperville                 ,2.7,4314,41.6943542208,-88.1954836186
Illinois,Joliet                     ,5.3,878,41.5207603581,-88.0534529705
Illinois,Palatine                   ,4.4,68557,42.1180663695,-88.042989882
Illinois,Joliet                     ,5.7,3439,41.5199047129,-88.067044703
Illinois,Elgin                      ,,7,42.0698890967,-88.2767581303
Illinois,Joliet                     ,6.1,3404,41.5412829409,-88.0656968783
Illinois,Elgin                      ,3.1,1453,42.0103898963,-88.2372740361
Illinois,Cicero                     ,4.8,7375,41.8356483296,-87.7456151796
Illinois,Peoria                     ,6.7,1835,40.7292949177,-89.5623864579
Illinois,Evanston                   ,4.4,3670,42.0464562414,-87.6877281794
Illinois,Naperville                 ,4.6,3564,41.7661662672,-88.1387736254
Illinois,Peoria                     ,3.6,1567,40.6932604184,-89.617570086
Illinois,Evanston                   ,3.1,4896,42.0283136791,-87.6732870657
Illinois,Decatur                    ,7.6,2265,39.8136144405,-88.9453613535
Illinois,Decatur                    ,6.5,4490,39.8893275433,-88.9332225534
Illinois,Peoria                     ,8.5,3115,40.6840818763,-89.6334273839
Illinois,Cicero                     ,5.5,7654,41.8276861308,-87.7635475969
Illinois,Joliet                     ,7.4,2396,41.524168972,-88.1618751106
Illinois,Peoria                     ,4.5,4546,40.7728425434,-89.6804410159
Illinois,Joliet                     ,3.0,10016,41.5647583991,-88.2480927261
Illinois,Peoria                     ,11.0,1804,40.6754791438,-89.6135314609
Illinois,Joliet                     ,8.3,306,41.4804735475,-88.0773494955
Illinois,Evanston                   ,5.9,4611,42.052553507,-87.6992703075
Illinois,Joliet                     ,6.0,147433,41.5206390037,-88.1507097756
Illinois,Elgin                      ,4.1,1254,42.024322669,-88.2768638082
Illinois,Naperville                 ,3.1,5443,41.7023013517,-88.176114292
Illinois,Elgin                      ,5.9,6360,42.0587117295,-88.2990294652
Illinois,Naperville                 ,3.9,4900,41.7579367714,-88.1761112763
Illinois,Joliet                     ,5.5,2380,41.5259115538,-88.1081135066
Illinois,Peoria                     ,7.8,2021,40.700857573,-89.5733578744
Illinois,Naperville                 ,4.0,5832,41.7328221894,-88.1160630821
Illinois,Peoria                     ,4.3,9768,40.7987100022,-89.606688813
Illinois,Joliet                     ,7.0,3284,41.5433216829,-88.1181962953
Illinois,Elgin                      ,5.0,5151,42.0521151311,-88.2535764563
Illinois,Joliet                     ,6.8,3896,41.5312039922,-88.0882634937
Illinois,Peoria                     ,6.4,115007,40.7515684146,-89.615255458
Illinois,Elgin                      ,,7,41.9781796225,-88.4076774476
Illinois,Decatur                    ,7.1,2377,39.8653590638,-88.9802329848
Illinois,Joliet                     ,2.9,7441,41.5465132214,-88.2246192188
Illinois,Palatine                   ,4.8,7253,42.1291607384,-88.0248768206
Illinois,Joliet                     ,6.6,1800,41.5333382072,-88.1330270351
Illinois,Joliet                     ,6.8,3082,41.5472370201,-88.1079455811
Illinois,Naperville                 ,3.8,3600,41.8038250213,-88.1326474536
Illinois,Elgin                      ,4.0,3524,42.0620466899,-88.2524796954
Illinois,Peoria                     ,8.3,3024,40.7696604837,-89.5869665529
